local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.0004	0.8857	smell	0.1322	can	vibration
0.0967	0.8407	nukes	0.1322	have	india
1.0	0.7933	threat to local casinos	0.1322	can	casino
0.093	0.9455	can described	0.1322	CAN	dream
1.0	0.8725	insects	0.1322	be same from	spider
0.0002	0.9271	famous	0.1322	has_property	vladimir putin
0.0006	0.9403	harmful	0.1322	has_effect	toothbrush
0.1893	0.9066	white teeth	0.1322	get	tv star
0.0	0.9469	good	0.1322	has_trait	re
0.0	0.9469	good	0.1322	has_trait	suburb
0.0756	0.9198	healthy	0.1322	can stay	senior
0.0044	0.857	bio	0.1322	has_property	seagull
1.0	0.8152	i m in anaphylaxis	0.1322	be given	adrenaline
1.0	0.7996	age restriction	0.1322	carry	product
0.1281	0.9193	used in electrical wiring	0.1322	has_property	copper
0.0435	0.9135	economic growth	0.1322	promote	financial institution
1.0	0.8597	vital to a limited constitution	0.1322	has_property	court
0.0003	0.9115	go	0.1322	can	cabbage
0.381	0.8982	same	0.1322	have	lily
0.4529	0.9302	air	0.1322	can breathe	gill
0.1368	0.827	pale	0.1322	turn	lip
1.0	0.8676	arm	0.1322	need	startup
0.0011	0.9742	economy	0.1322	affect	vertical climate zones
0.0116	0.9303	guitar	0.1322	has_property	contrabass
0.0003	0.8772	lyrics	0.1322	can	follow
0.0	0.9469	good	0.1322	has_trait	suet
0.0005	0.8517	belts	0.1322	can	inclusion
1.0	0.8368	important to the cancer hospital	0.1322	be legally	informed consent
0.0162	0.8467	soft	0.1322	get	grout
0.0015	0.8483	friendly	0.1322	has_trait	mouse
0.7059	0.8718	per view	0.1322	has_property	pay
0.0	0.8758	work	0.1322	can	mol
1.0	0.8156	paws	0.1322	wash	raccoon
0.2096	0.8236	sleep paralysis	0.1322	be in	figure
0.0571	0.8197	exercise	0.1322	hurt after	bone
0.0	0.9469	good	0.1322	has_trait	review
0.3365	0.8387	scared	0.1322	wake up	baby
1.0	0.8126	unemployment benefits in colorado	0.1322	affect	severance
0.0466	0.9121	belts	0.1322	wear	cow
0.0002	0.9359	hard	0.1322	has_manner	shingle
0.004	0.9184	dangerous	0.1322	can be	blizzard
0.0009	0.9708	us	0.1322	affect	forest fire
0.0543	0.9066	important to hindus	0.1322	has_property	god
1.0	0.9203	anastasia	0.1322	kill	rasputin
0.0253	0.9517	biology	0.1322	be in	replication
0.0064	0.8876	human body	0.1322	affect	rabies
0.0165	0.8867	people	0.1322	hate	cop
0.0009	0.8187	own	0.1322	has_property	tonsil
1.0	0.904	plate boundary	0.1322	occur	earthquake
0.0002	0.9192	do	0.1322	can	pepsin
0.1597	0.798	character in the raven	0.1322	reveal	edgar allan poe
0.0429	0.8925	cats	0.1322	hate	rat
1.0	0.833	most beautiful flower	0.1322	has_property	rose
1.0	0.6288	clap ham junction	0.1322	stop at	train
1.0	0.7341	chairs	0.1322	hit with	wrestler
0.4939	0.912	packs buns come in packs of 8	0.1322	come in	hot dog
1.0	0.9006	way	0.1322	send signals in	radio wave
0.0018	0.9125	cool	0.1322	has_temperature	tie
0.001	0.8847	iron	0.1322	can	thump
0.0009	0.8488	awake	0.1322	can	platypus
1.0	0.8146	muhammad is a prophet	0.1322	believe	muslim
1.0	0.863	netball	0.1322	help in	math
0.0849	0.8441	dead	0.1322	be born	lamb
0.0105	0.9801	in snow	0.1322	has_property	minivan
0.0706	0.87	cash	0.1322	give back	shop
1.0	0.8319	used cars to auction	0.1322	take	dealer
0.0006	0.8728	no	0.1322	has_property	subway
0.001	0.8783	com	0.1322	has_property	bike
0.0003	0.9115	go	0.1322	can	mug
0.0002	0.8993	grow	0.1322	can	hairdresser
0.8435	0.7865	best picture reedit	0.1322	be nominated for	panther
0.0361	0.9224	high life expectancy	0.1322	have	algeria
0.0013	0.9197	okay	0.1322	has_property	church bell
0.0523	0.8553	hurricanes	0.1322	survive	oil rig
0.2883	0.7957	bout sex	0.1322	think	guy
1.0	0.8142	stepmothers	0.1322	be suspicious of	mother
1.0	0.8437	rome	0.1322	be banished from	julius caesar
0.5099	0.8677	currency risk	0.1322	hedge	exporter
1.0	0.8558	night	0.1322	come indoors at	slug
0.2742	0.7774	1024 bytes	0.1322	has_property	kb
1.0	0.7636	transgenic plants	0.1322	create	agrobacterium tumefaciens
1.0	0.8371	pollution	0.1322	can save	child
0.0001	0.9561	spanish	0.1322	be in	bookworm
1.0	0.8087	de metro	0.1322	has_property	pan
0.0004	0.8329	squeak	0.1322	can	truffle
0.0934	0.8418	overrated	0.1322	can	truffle
0.052	0.879	interest rates	0.1322	cut	federal reserve
0.0004	0.9549	mm	0.1322	has_property	mouse
1.0	0.8201	white lines	0.1322	jump	cow
0.5698	0.8207	drill bits	0.1322	be used for	silicon dioxide
1.0	0.7922	rapport building tool	0.1322	be important as	humour
1.0	0.8896	serious concern	0.1322	has_property	waste
0.0018	0.8944	grown	0.1322	has_property	gas giant
0.0015	0.8996	normal	0.1322	has_property	gas giant
0.5326	0.9056	blood transfusions	0.1322	refuse	religion
1.0	0.761	two-party system	0.1322	encourage	electoral system
0.0002	0.9384	be	0.1322	can	olfactory perception
0.0004	0.8329	squeak	0.1322	can	ripple
0.0005	0.8762	pig	0.1322	can	ripple
0.0003	0.8959	hurt	0.1322	can	ripple
0.0018	0.8472	gap	0.1322	can	ripple
0.0005	0.8077	ghost	0.1322	can	ripple
0.0004	0.8613	age	0.1322	can	ripple
0.0018	0.8472	gap	0.1322	can	ripple
0.0052	0.8394	works	0.1322	has_property	detailing
0.4614	0.8766	avoid	0.1322	need	speaker
0.0008	0.8893	dot	0.1322	has_property	mouse
0.0024	0.8383	guilty	0.1322	has_property	mouse
0.001	0.9081	hot	0.1322	get	forehead
0.5262	0.7542	income	0.1322	check	lender
0.0469	0.8757	popular in argentina	0.1322	has_property	rugby
1.0	0.7705	other airlines	0.1322	run through	airline
0.0008	0.9097	play	0.1322	can	chloroplast
0.0372	0.922	water	0.1322	pump	wind turbine
1.0	0.8209	as a wall	0.1322	be used	granite
1.0	0.9328	the last book of the bible	0.1322	has_property	revelation
1.0	0.7842	liquid	0.1322	interact in	molecule
0.0775	0.8485	women	0.1322	have	india
0.0022	0.8232	crack	0.1322	can	shoulder
0.0004	0.868	itchy	0.1322	has_effect	mouse
0.0006	0.9572	on specify	0.1322	has_property	anime music
0.0017	0.8415	matter	0.1322	can	ill
0.0033	0.9246	zodiac	0.1322	has_property	horror
1.0	0.8035	the most important pollinators	0.1322	has_property	bee
0.0011	0.9585	environment	0.1322	help	sperm whale
0.0038	0.8166	difference	0.1322	has_property	goose
1.0	0.8437	a tragic hero	0.1322	be rex	oedipus
0.0002	0.9384	be	0.1322	can	gremlin
0.0003	0.8372	twitch	0.1322	can	stevia
0.0581	0.8979	bacon	0.1322	has_property	jalapeno
0.0008	0.8433	spread	0.1322	can	bronchiolitis
0.3839	0.7753	treatment of anxiety	0.1322	be effective in	antidepressant
0.0007	0.919	size	0.1322	has_property	hyena
0.0952	0.8802	word press	0.1322	work in	portfolio
0.0002	0.9414	black	0.1322	has_color	coyote
0.0047	0.8511	pond	0.1322	has_property	seagull
0.0252	0.8063	affected	0.1322	can	country
0.0007	0.8482	email	0.1322	can	spit
1.0	0.9611	europe now	0.1322	be in	terrorism
1.0	0.7245	androgynous	0.1322	look	model
0.0002	0.8993	grow	0.1322	can	porridge
0.4609	0.7623	chesapeake bay	0.1322	affect	oyster
0.0148	0.9498	diabetics	0.1322	be bad for	heating pad
0.1696	0.9217	computer system	0.1322	be used in	interpreter
1.0	0.9137	1 multiplier	0.1322	has_property	battlefield
1.0	0.7304	camp 8 is the beginning of the death zone	0.1322	say	climber
1.0	0.8977	house seats	0.1322	have	cinema
0.002	0.8497	wiki	0.1322	has_property	leftover
1.0	0.9437	touch screens	0.1322	work with	glove
0.0026	0.8792	dance	0.1322	can	drummer
1.0	0.8825	as a villain	0.1322	be regarded	opec
1.0	0.7221	hibernation	0.1322	undergo	frog
1.0	0.8054	homeschooling	0.1322	look at	college
0.1186	0.8068	slimy	0.1322	feel	bleach
0.0036	0.8678	noun	0.1322	has_property	animal
0.0005	0.9726	body	0.1322	affect	malignant tumor
1.0	0.7409	male cat spraying	0.1322	has_property	neutered
1.0	0.8943	worship	0.1322	be important part of	singing
0.3844	0.7997	shareholders equity	0.1322	be interested in	labor union
0.0617	0.9224	code of ethics	0.1322	have	association
0.029	0.94	night	0.1322	be more active at	zombie
1.0	0.7128	bumps	0.1322	filled	pu
1.0	0.8059	talent	0.1322	find	recruiter
0.4524	0.8135	rest of world	0.1322	be connected to	denmark
0.0001	0.9451	bad	0.1322	has_property	daydream
0.0009	0.8571	size	0.1322	can	coil
0.0073	0.7997	bay	0.1322	can	james
0.0003	0.806	put	0.1322	can	aging
0.0491	0.8798	others	0.1322	be thicker than	skin
0.1531	0.8615	love	0.1322	be different from	affection
0.0003	0.8372	twitch	0.1321	can	platypus
0.0106	0.8619	achieve	0.1321	can	platypus
0.0388	0.8867	ethical issue	0.1321	has_property	cosmetic surgery
0.0009	0.9708	us	0.1321	affect	colour
0.0003	0.8772	lyrics	0.1321	can	country
0.0014	0.8782	award	0.1321	can	albatross
0.0005	0.8973	real	0.1321	has_property	nightshade
0.0004	0.9121	fly	0.1321	can	arrow
0.2663	0.7941	to vote	0.1321	tend	social group
0.4594	0.7707	hiya	0.1321	say	tom
0.0084	0.9363	upi	0.1321	get	dude
1.0	0.7977	to continue to work	0.1321	choose	older people
0.0009	0.8475	jobs	0.1321	has_property	lineman
0.003	0.8942	hear	0.1321	can	cow
0.0865	0.7928	nitrogen	0.1321	contain	crude oil
0.0075	0.9098	credit	0.1321	has_property	profit
1.0	0.8571	ted talk	0.1321	matter	ethic
1.0	0.7705	uk	0.1321	spread	verruca
0.0618	0.9102	chicken heads	0.1321	eat	owl
1.0	0.7865	service	0.1321	have turn down	hotel
0.0009	0.8998	poisonous	0.1321	has_effect	legume
0.0005	0.904	pig	0.1321	has_property	legume
0.0003	0.9519	pd	0.1321	has_property	legume
0.0007	0.9379	gym	0.1321	has_property	legume
0.0008	0.9497	bc	0.1321	has_property	legume
0.0006	0.8303	pop	0.1321	can	death
0.0005	0.8517	belts	0.1321	can	spit
0.0002	0.8596	occur	0.1321	can	messenger
0.0002	0.945	money	0.1321	make	government officials
1.0	0.9139	big beards	0.1321	have	baseball player
0.0013	0.8496	bum	0.1321	has_property	lymph node
0.0032	0.8706	brown	0.1321	go	clothes
0.0017	0.8415	matter	0.1321	can	price
0.0696	0.8826	farming	0.1321	be used in	drone
0.0766	0.8239	important in sprinting	0.1321	has_property	hamstring
0.0006	0.8536	air	0.1321	can	volt
0.0004	0.9308	big	0.1321	has_property	knot
0.0055	0.8539	xyz	0.1321	has_property	shrimp
0.0201	0.9197	from person to person	0.1321	spread	measles
0.0053	0.9759	air	0.1321	be in	formaldehyde
0.1059	0.9378	in the middle ages	0.1321	be needed	torture
0.0602	0.7916	living	0.1321	earn	blogger
1.0	0.8476	a role in interpersonal relationships	0.1321	play	classical conditioning
0.0004	0.9306	created	0.1321	has_property	earthquake
0.003	1.0	fha	0.1321	has_property	rh-negative blood type
0.0132	1.0	rgpd	0.1321	has_property	rh-negative blood type
0.0226	0.8573	use by date	0.1321	have	bagged salad
0.0002	0.8979	use	0.1321	can	leaf
0.0004	0.9116	do	0.1321	has_property	movement
1.0	0.792	in grazing areas	0.1321	can be prevented	soil erosion
0.5668	0.8768	them	0.1321	leave trail behind	jet plane
1.0	0.871	more common in the developed world than the developing world	0.1321	has_property	heart disease
1.0	0.742	tanks	0.1321	dig in	turtle
1.0	0.817	tongues	0.1321	have serrated	goose
0.1285	0.8968	mass	0.1321	be used in	psalm
0.0163	0.9448	in society	0.1321	has_property	deviance
0.0004	0.8554	rhyme	0.1321	can	country
0.0099	0.8836	people	0.1321	help	telephone
0.2346	1.0	oceania	0.1321	has_property	pumpkin
0.0045	0.8475	hybrid	0.1321	has_property	pumpkin
0.7222	0.7743	ground	0.1321	stick in	ostrich
0.0817	0.7837	color	0.1321	detect	eye
1.0	0.9457	work of scientists	0.1321	be important to	mathematics
0.4316	0.9451	first	0.1321	be better than	trimester
0.0567	0.9119	important to ancient egypt	0.1321	has_property	isis
1.0	0.8832	important for the american legal system	0.1321	has_property	due process
0.0005	0.9429	get	0.1321	can	regret
0.0006	0.9493	veto	0.1321	has_property	grouper
0.0044	0.8305	schedule	0.1321	can	ill
1.0	0.807	stereo	0.1321	be used in	wool
0.0013	0.9562	aquarium	0.1321	has_property	cave
0.0006	0.8212	snap	0.1321	can	ill
1.0	0.7289	driving	0.1321	regulate	traffic light
0.1628	0.8798	double taxed	0.1321	has_property	security
0.002	0.8935	st	0.1321	has_property	political action committee
0.0138	0.8502	up	0.1321	swell	tongue
1.0	0.8784	will	0.1321	make	married couple
0.0263	0.982	important in the human body	0.1321	has_property	catalase
0.0041	0.9663	economy	0.1321	help	lawyer
0.0035	0.943	history	0.1321	has_property	methodism
0.0318	0.8953	fallout 76	0.1321	work in	workbench
1.0	0.8866	auxillis	0.1321	use	insurance company
0.2711	0.9074	cakes	0.1321	be added to	egg
0.0035	0.8599	meme	0.1321	has_property	internet explorer
0.0003	0.8372	twitch	0.1321	can	honeybee
0.0079	0.807	tick	0.1321	can	honeybee
0.0005	0.8214	squeeze	0.1321	can	herbivore
1.0	0.8362	with the low pay	0.1321	be	life
0.0009	0.9152	it	0.1321	has_property	ireland
1.0	0.7994	at the feast in can	0.1321	be	mary
0.0009	0.8571	size	0.1321	can	mole
0.0336	0.8834	stories	0.1321	tell	author
0.0091	0.7971	gag	0.1321	can	shoulder
0.0008	0.8249	idle	0.1321	can	try
0.0003	0.8372	twitch	0.1321	can	ill
0.0063	0.967	in nigeria	0.1321	has_property	shell
0.0485	0.8963	canada	0.1321	be legal in	abortion
0.0023	0.9139	sustainable	0.1321	has_property	geothermal energy
0.0023	0.8322	european	0.1321	has_property	script
0.1096	0.9285	in the brain	0.1321	be made	dopamine
0.5812	0.6701	paint chips	0.1321	fix	dealer
1.0	0.7736	have color blind diagnosed	0.1321	have	child
0.0066	0.888	then	0.1321	has_time	primate
1.0	0.8465	shape of cell	0.1321	determine	dna
0.0004	0.9267	paid	0.1321	get	chauffeur
0.4828	0.7955	sun red	0.1321	make	fire
1.0	0.8227	pet fees	0.1321	have	apartment
0.1276	0.8549	delaware	0.1321	be registered in	company
0.0117	0.8877	prices	0.1321	has_property	paving
0.5712	0.7547	to leave	0.1321	openly refuse	jem
0.0004	0.9549	mm	0.1321	has_property	villus
0.0004	0.9357	day	0.1321	has_property	hajj
1.0	0.8433	universities	0.1321	change	professor
0.0002	0.8979	use	0.1321	can	nosebleed
0.0014	0.9408	movie	0.1321	has_property	split
1.0	0.7107	periscope	0.1321	use	soldier
0.5134	0.9607	workplace	0.1321	affect in	inclusion
0.0003	0.9115	go	0.1321	can	current
0.0008	0.8882	if	0.1321	has_property	inflation rate
0.0008	0.8893	dot	0.1321	has_property	shingle
0.0059	0.8704	show	0.1321	can	comedienne
0.0276	0.8649	in the body	0.1321	be distributed	fat
0.0021	0.8307	vomit	0.1321	can	sinus headache
1.0	0.697	afar	0.1321	twinkle from	light
0.0365	0.8837	mate	0.1321	choose	emperor penguin
0.0008	0.8852	yield	0.1321	can	shoulder
0.0006	0.9405	air	0.1321	has_property	mouse
0.0374	0.9144	humans	0.1321	can help	pet
0.6285	0.8841	shorter than forks	0.1321	has_property	spoon
1.0	0.7971	die	0.1321	flip over	bug
1.0	0.8781	important for the lungs	0.1321	has_property	surfactant
0.0002	0.8596	occur	0.1321	can	coil
1.0	0.8812	queensland	0.1321	occur in	cyclone
0.2037	0.8653	afraid of ants	0.1321	has_property	elephant
0.0002	0.8979	use	0.1321	can	signer
0.7861	0.9324	presbyterian	0.1321	differ from	methodist
0.0003	0.806	put	0.1321	can	die
0.0001	0.8692	is	0.1321	can	kashmiri
1.0	0.7539	tlc	0.1321	form	company
0.0006	0.854	twitter	0.1321	can	petal
0.0003	0.8959	hurt	0.1321	can	petal
0.0137	0.8609	separate	0.1321	has_property	republic
0.0074	0.9191	stone	0.1321	has_property	garnet
1.0	0.8917	settle	0.1321	want	lawyer
0.0008	0.8566	owner	0.1321	has_property	pumpkin
1.0	0.9444	southern hemisphere related to season in northern hemisphere	0.1321	be in	season
1.0	0.7993	mousetrap car	0.1321	be better for	big wheel
0.0024	0.8792	kit	0.1321	can	craving
0.0788	0.8064	reaction time	0.1321	need	runner
0.0194	0.8543	stored	0.1321	can	honey
1.0	0.7816	writing in school	0.1321	find	teenager
0.0002	0.8979	use	0.1321	can	seat
0.1701	0.9306	relationships	0.1321	can affect	issue
0.0014	0.8924	ayurveda	0.1321	has_property	disease
0.0001	0.9561	spanish	0.1321	be in	black cherry
1.0	0.923	little noises	0.1321	make	guinea pig
1.0	0.8078	apple watches	0.1321	use	nurse
0.0256	0.9275	good movie	0.1321	has_property	wonder woman
0.0191	0.9166	india	0.1321	be used in	omani rial
1.0	0.8517	mississippi	0.1321	be orange in	road
0.008	0.8832	body	0.1321	has_body_part	older people
0.0011	0.9139	born	0.1321	has_property	macleod
1.0	0.8125	the mother of all languages	0.1321	be called	sanskrit
1.0	0.8246	cultural policies	0.1321	have	government
0.0027	0.8504	nocturnal	0.1321	has_property	echidna
1.0	0.8943	what they look like	0.1321	know	vampire
0.0016	0.8708	azure	0.1321	has_color	brick
1.0	0.8462	in a certain order	0.1321	be arranged	typewriter key
0.0012	0.8745	award	0.1321	has_property	attendant
1.0	0.8304	like on each side of the berlin wall	0.1321	be	life
0.0003	0.8772	lyrics	0.1321	can	torque
0.0009	0.8488	awake	0.1321	can	torque
0.0007	0.8453	sum	0.1321	can	luke
0.0146	0.9398	fallout 4	0.1321	work in	trading post
0.0004	0.9272	better	0.1321	has_manner	controller
1.0	0.8481	mucus	0.1321	be covered in	fish
0.5452	0.8679	gets	0.1321	hate	yankees fans
1.0	0.8336	able to recognize the types of cells	0.1321	be	cell
1.0	0.7815	to manchester canceled	0.1321	has_property	train
1.0	0.8105	nerve fiber	0.1321	affect	myelin
0.0016	0.9438	sport	0.1321	has_property	poker
1.0	0.715	stellar	0.1321	expand in	border
1.0	0.7321	on bread	0.1321	spread	mold
0.0985	0.8664	recoil	0.1321	have	weapon
0.0003	0.9447	pa	0.1321	has_property	white-coat hypertension
0.0038	0.969	dogs	0.1321	be good for	turkey
0.0178	0.8253	shed	0.1321	has_property	arthropoda
0.0017	0.9652	life	0.1321	be important in	fraction
1.0	0.7279	other square	0.1321	call	mason
0.0	0.9469	good	0.1321	has_trait	waiting tables
0.0216	0.9106	water pollution	0.1321	cause	nitrate
0.0003	0.8772	lyrics	0.1321	can	neptune
0.1347	0.94	important in the solar system	0.1321	be	constellation
0.0975	0.8959	electrocuted	0.1321	can	thor
0.007	0.8604	watery	0.1321	get	salad
0.0008	0.7898	sic	0.1321	can	party
0.0012	0.8078	bum	0.1321	can	country
0.0631	0.84	illegal in ny	0.1321	has_property	firework
0.0135	0.928	everyday life	0.1321	be important in	normal distribution
1.0	0.7413	nutmeg	0.1321	have	donut
0.106	0.8881	less fuel	0.1321	use	nuclear power plant
1.0	0.8575	chicago pd	0.1321	quit	sophia bush
0.0055	0.9353	in everything	0.1321	has_property	milk powder
0.0809	0.8726	endothermic reaction	0.1321	has_property	bread
0.0011	0.9094	babies	0.1321	have	vampire
0.3982	0.844	sticky	0.1321	come out	cupcake
0.0003	0.8555	fee	0.1321	can	cereal
0.229	0.8472	equal in length	0.1321	has_property	longitude
1.0	0.857	special books	0.1321	have	religion
0.3336	0.8898	leg	0.1321	break	shepherd
0.1774	0.9585	in cozumel	0.1321	has_property	scuba diving
0.0842	0.9113	worse	0.1321	can get	valley fever
1.0	0.8529	to support student learning	0.1321	can be used	multimedia
0.0003	0.9446	use	0.1321	has_property	train
0.0042	0.9267	lake	0.1321	has_property	sambar
0.0011	0.9425	law	0.1321	has_property	water right
0.4113	0.8435	crow	0.1321	be vs	magpie
0.0063	0.8387	power	0.1321	get	range hood
0.4797	0.8308	election	0.1321	want	johnson
0.3879	0.8697	laundry detergent	0.1321	be in	phosphate
0.0455	0.8818	muscular endurance	0.1321	need	runner
0.0	0.8758	work	0.1321	can	canalisation
0.0	0.9469	good	0.1321	has_trait	bubble gum
0.0002	0.945	money	0.1321	make	motor vehicle
1.0	0.8521	the greatest common factor in 21	0.1321	has_property	21
1.0	0.7514	interested in the murchison meteorite	0.1321	be	scientist
0.0013	0.8243	grip	0.1321	can	party
0.1696	0.9318	in the midwest region	0.1321	has_property	missouri
0.0004	0.8613	age	0.1321	can	shiva
1.0	0.8416	pointy heads	0.1321	have	gorilla
0.001	0.9218	easy	0.1321	has_property	mouse
0.0001	0.9583	uk	0.1321	has_property	many butterflies
0.0016	0.8961	diagnosed	0.1321	has_property	chronic leukemia
0.0448	0.9371	charge	0.1321	be in	adult
1.0	0.7217	the cause of the ten plagues	0.1321	explain	egyptian
0.0005	0.9143	done	0.1321	has_property	cupping
0.2218	0.9283	himself	0.1321	do kill	alfred
0.1299	0.8892	vinegar	0.1321	get in	penny
0.0034	0.9441	language	0.1321	has_property	creole
0.0004	0.8613	age	0.1321	can	bartender
0.0153	0.8226	chemistry	0.1321	use	biochemistry
0.0735	0.8746	place	0.1321	pop out of	hip
0.0008	0.8376	type	0.1321	can	cd
0.154	0.7906	rivers	0.1321	follow	train
1.0	0.846	illinois	0.1321	go up in	gas
0.0003	0.8772	lyrics	0.1321	can	rhino
1.0	0.7807	they peel	0.1321	fade	tattoo
0.0151	0.939	people's lives	0.1321	affect	phobia
1.0	0.7464	elephants	0.1321	scare off	tanzanian
0.3082	0.9518	air	0.1321	keep	submarine
1.0	0.721	phone processors	0.1321	make	intel
1.0	0.7845	after surgery	0.1321	itch	scar
0.0013	0.823	dot	0.1321	can	champagne
1.0	0.7284	gifts in tree	0.1321	fear	jem
1.0	0.8207	a barrier to diffusion	0.1321	has_property	distance
0.0008	0.8249	idle	0.1321	can	catcher
0.0608	0.9608	high birth rate	0.1321	have	somalia
0.0003	0.8372	twitch	0.1321	can	wrestle
0.3889	0.8174	by	0.1321	get	female
