subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
orange juice	be	alike	0.0387	0.8898	0.0001
buddy	eat	cotton balls	0.0387	0.8522	0.0313
metal	have	sandpapered	0.0387	0.7629	1.0
individualisation	be related to	history	0.0387	0.8555	0.0131
oatmeal	lower	blood cholesterol level	0.0387	0.8872	1.0
anesthesia	has_property	guidelines	0.0387	0.8673	0.0039
money	has_property	written	0.0387	0.9137	0.0002
repellent	has_property	pronounced	0.0387	0.9102	0.0002
blood	play	an important role in human body	0.0387	0.8784	1.0
england	has_property	world	0.0387	0.9592	0.0012
prednisone	affect	joints	0.0387	0.9761	0.0061
four horsemen	has_property	killed	0.0387	0.9533	0.0002
christianity	has_property	guide	0.0387	0.8632	0.0011
hydrochlorothiazide	has_property	zero generated	0.0387	0.8317	0.3377
sword	dance	work	0.0387	0.8398	1.0
media	use language	manipulate	0.0387	0.8428	1.0
hale	test	elizabeth	0.0387	0.7076	1.0
cha	can	yen	0.0387	0.8881	0.0066
child support	has_property	small	0.0387	0.8728	0.0001
shuffling	has_movement	ahead	0.0387	0.9362	0.0001
shuffling	has_property	twice	0.0387	0.9126	0.0002
mon	has_property	generic	0.0387	0.8192	0.0067
capital expenditure	has_property	list	0.0387	0.9271	0.0008
hash mark	be different in	college football	0.0387	0.9256	1.0
cora	kill	frankie	0.0387	0.9041	1.0
cell	need energy from	food	0.0387	0.917	1.0
chelation	has_property	pronounce	0.0387	0.8872	0.0002
creativity	take	courage	0.0387	0.8289	1.0
scalp	has_property	tight	0.0387	0.8394	0.0016
mariner	has_property	application	0.0387	0.8276	0.0024
trimester	be back	lower	0.0387	0.9286	1.0
volcano	exist at	plate boundary	0.0387	0.8815	1.0
knowledge	improve	life of most families	0.0387	0.8088	1.0
spencer	has_property	in bradley	0.0387	0.8586	0.5817
maple syrup	has_property	awards	0.0387	0.8787	0.0004
plum	has_property	wwi	0.0387	1.0	0.0002
plum	has_property	yew	0.0387	0.8437	0.014
plum	has_property	belts	0.0387	0.9536	0.0001
plum	has_property	avenue	0.0387	0.8325	0.0018
plum	has_property	lizzy	0.0387	0.8619	0.0007
plum	has_property	iq	0.0387	0.8815	0.0004
plum	has_property	ipa	0.0387	0.851	0.0003
plum	has_property	ionic	0.0387	0.9283	0.0002
plum	has_property	ideal	0.0387	0.8654	0.0003
plum	has_property	iced	0.0387	0.8431	0.0004
plum	has_effect	itchy	0.0387	0.915	0.0001
dabchick	has_property	found	0.0387	0.9445	0.0005
hydrogen bond	be involved in	transfer of genetic information	0.0387	0.8373	1.0
liza	has_property	in david's blogs	0.0387	0.9382	1.0
glucose	be eliminated	from the body	0.0387	0.8802	0.0095
musa	has_trait	good	0.0387	0.9469	0.0
bird	has_property	pop	0.0387	0.9423	0.0002
kid	can get away with	things adults	0.0387	0.8403	1.0
burp	has_property	urinating	0.0387	0.7796	0.0276
black spot	has_property	veto	0.0387	0.9493	0.0002
fluorescence	differ from	bio luminescence	0.0387	0.7931	1.0
plication	has_property	zoomed in	0.0387	0.9485	0.0011
american	of being	pro-america	0.0387	0.8872	1.0
pistachio	has_property	pronounce	0.0387	0.8872	0.0002
background radiation	has_property	cell	0.0387	0.9554	0.0016
nokia	can	fail	0.0387	0.9008	0.0002
song	be referred to	to numbers	0.0387	0.8661	1.0
microphone	pick up	differences in tone	0.0387	0.7189	1.0
guy	show	affection in a text message usually	0.0387	0.7613	1.0
cyanobacteria	be important for	plants	0.0387	0.9678	0.0036
eskimo	get whales out of	water	0.0387	0.9068	1.0
statement	be separated in	javascript	0.0387	0.9098	1.0
fibrocystic breast disease	has_property	inc	0.0387	0.9062	0.0014
scientific method	can be	use in solving practical problem	0.0387	0.8686	1.0
chef	get	percentage for food cost	0.0387	0.7638	1.0
apple	has_property	best phone	0.0387	0.8804	0.2183
sonar	be used	in world war 2	0.0387	0.9597	0.0229
gender	has_property	sol	0.0387	0.9631	0.0002
venus fly trap	have	thorns	0.0387	0.8874	0.0028
progress	depend on	unity	0.0387	0.7563	1.0
depreciation	differ from	obsolescence	0.0387	0.7678	1.0
pythagoras	be	vegetarian	0.0387	0.9103	0.0002
shrift	has_property	generator	0.0387	0.8515	0.0029
galapagos islands	has_property	zip code	0.0387	0.8974	0.0058
blueprint	can	mean	0.0387	0.8744	0.0001
free nerve ending	has_movement	zip	0.0387	0.9029	0.0004
free nerve ending	has_property	guide	0.0387	0.8632	0.0011
cyanide	get into	environment	0.0387	0.9772	0.0227
pinky	has_property	ma	0.0387	0.9455	0.0001
installation	can	mean	0.0387	0.8744	0.0001
parathyroid gland	maintain	homeostasis	0.0387	0.9496	0.0005
chanukah	has_property	decorations	0.0387	0.7912	0.0748
astrology	come	back	0.0387	0.9427	0.0005
anarchism	has_property	originate	0.0387	0.8487	0.0126
bismuth	has_property	formed	0.0387	0.9373	0.0001
social psychology	differ from	other social sciences	0.0387	0.9099	0.0816
planet	move slower at	greater distance	0.0387	0.7875	1.0
creaking	has_property	itching	0.0387	0.8165	0.0003
creaking	has_property	feeling	0.0387	0.8775	0.0114
vegetarian	post meat portraits	discourage	0.0387	0.6151	1.0
marine biodiversity	has_property	higher near coasts	0.0387	0.7999	0.412
isopropyl alcohol	has_property	bbc	0.0387	0.9544	0.0001
isopropyl alcohol	has_property	had	0.0387	0.9429	0.0002
retinitis	has_property	negative	0.0387	0.9292	0.0004
ron	make	money	0.0387	0.945	0.0001
chickenpox	be	alike	0.0387	0.8898	0.0001
gizzard	has_property	recipe	0.0387	0.9121	0.0006
hydrogen	be separated	from the rest of ia in the periodic table	0.0387	0.9522	1.0
stoichiometry	apply to	real world	0.0387	0.868	0.1493
arizona	get	money	0.0387	0.921	0.0009
b lymphocyte	has_property	different	0.0387	0.9485	0.0
camelot	come	out	0.0387	0.9403	0.0017
general knowledge	relate to	nursing	0.0387	0.7886	0.0114
quartz	be attached to	cabinets	0.0387	0.9203	0.1388
trading	has_property	illegal	0.0387	0.9502	0.0
casablanca	has_property	movie	0.0387	0.9408	0.0004
hookah	has_property	banned	0.0387	0.9613	0.0003
florida key	has_property	vacation	0.0387	0.9513	0.0035
valuation	has_movement	ahead	0.0387	0.9362	0.0001
protozoon	has_movement	ahead	0.0387	0.9362	0.0001
disaster	has_movement	ahead	0.0387	0.9362	0.0001
root	has_property	due	0.0387	0.8602	0.0006
plot of ground	has_property	zero	0.0387	0.9429	0.0
fashion designer	have	study	0.0387	0.8579	0.0984
saharan	has_property	ave	0.0387	0.7659	0.0011
saharan	has_property	aquatic	0.0387	0.946	0.0001
saharan	has_property	attacked	0.0387	0.8976	0.0017
saharan	has_property	automated	0.0387	0.8227	0.0007
saharan	has_property	aavikko	0.0387	1.0	1.0
saharan	has_property	allows	0.0387	0.8515	0.1679
saharan	has_property	apocalypse	0.0387	0.9419	0.0549
syphilis	affect	joints	0.0387	0.9761	0.0061
sick leave	be calculated in	use	0.0387	0.9033	0.237
alaska	get	money	0.0387	0.921	0.0009
cholesterin	has_property	france	0.0387	0.9563	0.0028
cholesterin	has_property	hahn	0.0387	0.7823	0.1144
cholesterin	has_property	lungs	0.0387	0.9726	0.0121
hamlet	be mad in	act 1	0.0387	0.8892	1.0
carrie	kill	everyone	0.0387	0.8786	0.0395
carnivore	be adapted	to obtain food	0.0387	0.7846	1.0
lymph	be called	middleman of body	0.0387	0.8121	1.0
supervisor	impose penalty at	workplace	0.0387	0.6997	1.0
pharyngitis	has_time	yet	0.0387	0.9117	0.0002
adjective	has_movement	ahead	0.0387	0.9362	0.0001
mass	can	exist	0.0387	0.8994	0.0001
culture	develop	mythologies	0.0387	0.69	1.0
ira	has_property	inherited	0.0387	0.8808	0.0017
gamelan	has_property	important to indonesia	0.0387	0.8431	0.0511
quick	has_property	adverb	0.0387	0.9014	0.0281
child support	has_property	switzerland	0.0387	0.9344	0.0036
child support	has_property	email	0.0387	0.9496	0.0005
child support	has_property	ejected	0.0387	0.883	0.0002
child support	has_property	wwi	0.0387	1.0	0.0002
comprehension	be important to	reading process	0.0387	0.9012	1.0
power	be	concentrated	0.0387	0.8538	0.0181
police	need	study	0.0387	0.882	0.0065
ecologist	use technique	estimate	0.0387	0.7448	1.0
special force	has_property	game	0.0387	0.943	0.0003
shopping cart	has_property	quarter	0.0387	0.9459	0.0022
making	has_property	la	0.0387	0.9407	0.0002
voting right	be protected	by the 15th 19th 23rd 24th amendments	0.0387	0.9162	1.0
nanotube	be used in	applications	0.0387	0.8987	0.2389
myxobacterium	has_property	maximum	0.0387	0.8993	0.0235
social worker	know about	law pd	0.0387	0.7795	0.159
futures contract	has_property	formula	0.0387	0.9498	0.0059
money	be influence in	politics	0.0387	0.8993	1.0
member	behave in	chemical reactions	0.0387	0.8545	0.4733
bihar	be way	it is	0.0387	0.9856	0.0187
teenage boys	have	higher success rate of committing suicide	0.0387	0.8641	1.0
metal detector	avoid	detecting	0.0387	0.8616	1.0
joust	has_property	game	0.0387	0.943	0.0003
dollar sign	be after	number	0.0387	0.8914	1.0
gallium	has_property	abbey	0.0387	0.8379	0.0092
grocery	be taxed in	ontario	0.0387	0.9057	0.0545
hulk	has_property	bulletproof	0.0387	0.8064	0.007
methyl	has_place	up	0.0387	0.9414	0.0001
python	has_property	in florida bad	0.0387	0.9116	1.0
somalia	has_property	cyclone	0.0387	0.9336	0.0144
vladimir lenin	has_property	like old major	0.0387	0.8345	0.2574
window	has_property	different from linux	0.0387	0.867	0.0756
homelessness	has_movement	ahead	0.0387	0.9362	0.0001
german short-haired pointer	has_property	twin	0.0387	0.8756	0.0004
telecommunication	can	network	0.0387	0.8144	0.0059
swiss army knife	has_property	essential	0.0387	0.8901	0.0003
swiss army knife	has_property	items	0.0387	0.9415	0.0018
christmas	has_property	pwllheli	0.0387	1.0	0.0006
glacier	be important to	us	0.0387	0.9812	0.0003
glucose	be required in	body	0.0387	0.9363	0.2712
all	want from	girl	0.0387	0.9258	1.0
elk	has_property	illegal	0.0387	0.9502	0.0
fixer-upper	has_property	rel	0.0387	0.9343	0.0028
drum	be in	percussion family	0.0387	0.841	0.3363
united states	have	national language	0.0387	0.9104	0.1543
copper	has_property	cl	0.0387	0.9463	0.0009
sound wave	be propagated through	air	0.0387	0.8162	1.0
fear	has_property	can	0.0387	0.9385	0.0003
weather forecast	be useful for	football player	0.0387	0.8481	1.0
erythrocyte sedimentation rate	has_property	car	0.0387	0.9435	0.0002
integrity	has_property	difference	0.0387	0.8734	0.0011
whole milk	be made	into 2	0.0387	0.824	1.0
hydrolysis	has_movement	ahead	0.0387	0.9362	0.0001
hydrolysis	has_property	once	0.0387	0.9139	0.0059
pub	has_property	wade	0.0387	0.8639	0.0147
gain	has_property	if	0.0387	0.8882	0.0002
hdl	has_property	bad	0.0387	0.9451	0.0
drinking	has_color	blue	0.0387	0.9415	0.0001
transduction	occur	eye	0.0387	0.9632	1.0
tattoo	can	mean	0.0387	0.8744	0.0001
harry	has_property	no	0.0387	0.9137	0.0002
song	turn on	frost wire	0.0387	0.7753	1.0
scholar	use term deuteronomy history for	joshua to kings	0.0387	0.706	1.0
fae	has_property	free	0.0387	0.9514	0.0001
girl	be supposed	to understand guys	0.0387	0.8301	1.0
mercury	be good conductor of	electricity	0.0387	0.9552	0.0036
disaster	has_movement	running	0.0387	0.9358	0.0002
tar	be on	beach	0.0387	0.9769	0.0033
nmap	has_property	useful	0.0387	0.9452	0.0001
oyster mushroom	has_property	grown	0.0387	0.9456	0.0005
yosemite	be	after all the updates now	0.0387	0.8414	1.0
utilization	be esp	vs	0.0387	0.8939	1.0
teenager	need	feel	0.0387	0.909	0.307
athlete	have	strong heart	0.0387	0.8451	1.0
cream	has_property	uganda	0.0387	0.9051	0.0008
earth science	differ from	physical geography	0.0387	0.8526	1.0
computer	has_property	upi	0.0387	0.9192	0.0016
transistor	has_property	awkward	0.0387	0.9455	0.0008
spring	has_property	special	0.0387	0.9159	0.0002
double dutch	has_property	oven	0.0387	0.9615	0.0024
double dutch	has_property	xavier	0.0387	0.8692	0.0026
inhalation	affect	airway	0.0387	0.8308	1.0
pepper spray	has_color	tan	0.0387	0.8692	0.0071
pepper spray	has_property	tucson	0.0387	0.9361	0.0071
pepper spray	has_property	tips	0.0387	0.8941	0.0032
pepper spray	has_property	juice	0.0387	0.8933	0.0005
pepper spray	has_time	ever	0.0387	0.8978	0.0009
bar	has_property	worth	0.0387	0.9093	0.0001
v sign	has_trait	rude	0.0387	0.9068	0.0009
geographer	use satellite images	infrared	0.0387	0.8306	1.0
gravel	has_property	bike	0.0387	0.9293	0.0056
carbon	has_property	il	0.0387	0.9156	0.0036
put	has_property	ex pass	0.0387	0.9445	0.027
uranium	has_property	etc	0.0387	0.8684	0.0003
plum	has_property	impact	0.0387	0.8652	0.0003
adult	can avoid	choking	0.0387	0.8114	1.0
nuclear fission	has_property	risks	0.0387	0.8246	0.0387
photographer	need	know	0.0387	0.9089	0.003
leg	has_property	edema	0.0387	0.8871	0.0024
photograph	has_property	safe	0.0387	0.9126	0.0001
farmer	know about	irrigation	0.0387	0.7523	1.0
truss bridge	has_property	killed	0.0387	0.9533	0.0002
truss bridge	has_property	necessary	0.0387	0.9381	0.0001
texas	have	rivalry	0.0387	0.9176	0.0709
oral	can	mean	0.0387	0.8744	0.0001
testosterone	has_property	scheduled drug	0.0387	0.7986	0.0392
inventory	has_property	number	0.0387	0.9457	0.0002
litmus paper	has_property	type	0.0387	0.934	0.0003
specter	be in	hunter 's dream	0.0387	0.9036	0.3342
traveling	has_property	overrated	0.0387	0.8548	0.0013
histamine	has_property	irregular	0.0387	0.8632	0.0003
histamine	has_property	cns	0.0387	0.8909	0.0002
centripetal force	has_property	europe	0.0387	0.9578	0.0003
slavery	be implied	in the gettysburg address	0.0387	0.8525	1.0
tropopause	has_property	important to us	0.0387	0.9812	0.0003
cholera	has_property	concern	0.0387	0.9028	0.0052
broom	has_property	award	0.0387	0.9364	0.0004
glandular fever	has_property	contagious	0.0387	0.9291	0.0002
guy	pinch	girls bums	0.0387	0.6808	1.0
subculture	has_property	list	0.0387	0.9271	0.0008
vagina	taste like	fish	0.0387	0.8317	0.0093
california	has_property	fun	0.0387	0.9111	0.0003
neurotransmitter	be	similar	0.0387	0.9394	0.0001
playing card	has_color	yellow	0.0387	0.9462	0.0
calcium	be used by	bones	0.0387	0.8511	1.0
slope	be important to	linear function	0.0387	0.8335	1.0
distilled water	turn into	battery acid	0.0387	0.8313	1.0
leg	has_property	neuropathy	0.0387	0.8963	0.1669
korean	can sleep	anywhere	0.0387	0.8966	0.0853
london	have	double decker buses	0.0387	0.9116	0.2489
liberation theology	has_property	wrong	0.0387	0.943	0.0001
centrifuge	has_property	acidic	0.0387	0.9328	0.0003
error	need	normally distributed	0.0387	0.8551	0.2723
neuropathy	get at	night	0.0387	0.9495	0.0014
sesame	paste like	taste	0.0387	0.7853	1.0
drinking water	be essential to	weight loss	0.0387	0.9243	0.2616
spinach plant	has_property	made	0.0387	0.9403	0.0
wheel	need ball bearings	reduce	0.0387	0.8532	1.0
excretion	differ from	election	0.0387	0.9391	0.03
slang	has_trait	good	0.0387	0.9469	0.0
drink	be called	soft	0.0387	0.8755	0.0255
thread	has_property	ireland	0.0387	0.9613	0.0002
exchange rate	be between	currencies	0.0387	0.8841	1.0
sunflower	has_property	ipa	0.0387	0.851	0.0003
sunflower	has_property	yugo	0.0387	1.0	0.0008
sunflower	has_property	esl	0.0387	0.9024	0.001
sunflower	has_property	yql	0.0387	1.0	0.0019
sunflower	has_property	szechia	0.0387	1.0	0.0514
sunflower	has_property	toque	0.0387	0.951	0.0001
sunflower	has_property	oddity	0.0387	0.704	0.0395
sunflower	has_property	attacked	0.0387	0.8976	0.0017
sunflower	has_property	awful	0.0387	0.8561	0.0019
sunflower	has_property	yugo	0.0387	1.0	0.0008
sunflower	has_property	esl	0.0387	0.9024	0.001
sunflower	has_property	yql	0.0387	1.0	0.0019
sunflower	has_property	szechia	0.0387	1.0	0.0514
sunflower	has_property	toque	0.0387	0.951	0.0001
sunflower	has_property	oddity	0.0387	0.704	0.0395
sunflower	has_property	ltd	0.0387	0.8797	0.0002
sunflower	has_property	tlc	0.0387	0.9135	0.0001
sunflower	has_property	lgbt	0.0387	0.9399	0.0002
embalming	has_property	effective	0.0387	0.9393	0.0001
alberti	do	now	0.0387	0.9126	0.0043
london	hop on	hop	0.0387	0.8699	1.0
cloud cover	affect temperature during	day	0.0387	0.8693	1.0
nitro	reduce	reload	0.0387	0.8758	0.0656
x ray machine	has_property	made	0.0387	0.9403	0.0
madison	be called	mad city	0.0387	0.8797	1.0
iceland	have	government work	0.0387	0.8808	0.0223
switching	can	very compact	0.0387	0.7628	1.0
judge	break	pens	0.0387	0.7337	1.0
reality	differ	we experience	0.0387	0.7851	1.0
garlic	grow	video	0.0387	0.7699	0.0137
pew	has_property	houston	0.0387	0.9541	0.0111
meteorite	fell into	wilderness	0.0387	0.7488	1.0
dalton	has_property	iucn	0.0387	1.0	0.0013
dalton	has_property	illegal	0.0387	0.9502	0.0
dalton	has_property	alabama	0.0387	0.9506	0.0119
dalton	has_property	belts	0.0387	0.9536	0.0001
dalton	has_property	axiom	0.0387	0.9135	0.0008
meristem	has_color	yellow	0.0387	0.9462	0.0
god	can	hide	0.0387	0.8647	0.0017
ulna	can	jump	0.0387	0.8971	0.0
ctr	has_manner	hard	0.0387	0.936	0.0001
raffinose	has_property	made	0.0387	0.9403	0.0
anhydride	has_movement	ahead	0.0387	0.9362	0.0001
anhydride	has_property	itching	0.0387	0.8165	0.0003
anhydride	has_place	away	0.0387	0.938	0.0001
antarctica	have	6 month night	0.0387	0.8584	0.3166
sunflower	has_property	female	0.0387	0.9429	0.0007
commission	be taxed in	florida	0.0387	0.8621	0.0888
knoxville	be called	rocky top	0.0387	0.8284	0.2902
walnut	has_property	quarter	0.0387	0.9459	0.0022
cyst	has_color	yellow	0.0387	0.9462	0.0
carrot juice	has_property	sleep	0.0387	0.9505	0.0004
carrot juice	has_property	samurai	0.0387	0.8152	0.2316
carrot juice	has_property	gym	0.0387	0.9481	0.0002
carrot juice	has_property	gw2	0.0387	1.0	0.0003
carrot juice	has_property	guinness	0.0387	0.9193	0.1403
noah	have	behavior help	0.0387	0.842	1.0
portland	has_property	ski	0.0387	0.8744	0.0005
neutron	has_property	illuminated	0.0387	0.8235	0.0015
neutron	has_property	ideal	0.0387	0.8654	0.0003
time zone	be first used in	1883	0.0387	0.9581	1.0
behavior	be influenced by	election process	0.0387	0.8244	1.0
hum	has_property	ko man	0.0387	0.8911	1.0
exorcism	has_property	zombie	0.0387	0.9501	0.0003
exorcism	has_property	xenoblade	0.0387	1.0	0.0008
temperature	be affected by	solubility	0.0387	0.8253	0.6304
semantics	has_property	idiom	0.0387	0.7995	0.0012
semantics	has_property	irreversible	0.0387	0.8536	0.0014
semantics	has_property	idiom	0.0387	0.7995	0.0012
beer	be superior to	the other alcoholic drinks	0.0387	0.8433	1.0
alkali	has_property	the most reactive metals	0.0387	0.8917	1.0
tapir	help	rain forest	0.0387	0.9157	0.0293
motorway	has_property	known	0.0387	0.9382	0.0005
recombination	kill	bacteria	0.0387	0.9602	0.0007
dog	make	better pets then cats	0.0387	0.8819	1.0
creche	has_property	center	0.0387	0.9408	0.0014
plum	has_color	ivory	0.0387	0.9561	0.0009
thermodynamics	differ from	thermochemistry	0.0387	0.9555	1.0
niger	have	highest birth rate	0.0387	0.9214	0.1077
sample	differ from	accessible population	0.0387	0.7592	1.0
michigan	be important part of	america	0.0387	0.9534	0.5246
restaurant	has_property	awards	0.0387	0.8787	0.0004
tooth	feel	squeaky after vomiting	0.0387	0.8025	1.0
virus	typically affect	few species	0.0387	0.8399	1.0
bull shark	need	move	0.0387	0.8804	0.0378
cell division	be important to	living thing	0.0387	0.9345	0.1117
luca	hat	an in pretty little liars	0.0387	0.8908	1.0
freshwater eel	migrate out to	ocean	0.0387	0.8452	1.0
atm	be connected in	india	0.0387	0.8742	1.0
tris	has_movement	quick	0.0387	0.858	0.0003
cross	has_property	functional coordination necessary to have a customer oriented firm	0.0387	0.7097	1.0
