local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
1.0	0.7362	an upi	0.1521	contract	female
0.0002	0.9412	red	0.1521	has_color	nose ring
1.0	0.846	the us military	0.1521	join	foreigner
0.1886	0.8686	guitar	0.1521	be different from	lute
1.0	0.9227	on google maps	0.1521	appear	palestine
0.0003	0.9402	bbc	0.1521	has_property	reef
0.0004	1.0	iud	0.1521	has_property	reef
0.001	0.826	irregular	0.1521	has_property	reef
0.1771	0.8707	to be organized	0.1521	need	teacher
0.0476	0.9165	in stellar	0.1521	work	federation
0.1046	0.916	homeless	0.1521	can help	student
0.6428	0.8218	laptops	0.1521	differ from	notebook computer
0.2815	0.9109	gases	0.1521	need	cell
0.0172	0.8913	world	0.1521	can change	architecture
0.7321	0.8848	liver disease	0.1521	be decreased in	platelet
0.0308	0.9023	pollinated	0.1521	get	tomato
0.2199	0.8012	fallout new vegas	0.1521	work in	perk
0.0024	0.9462	god	0.1521	has_property	thor
0.0683	0.9236	like a cat	0.1521	look	killer queen
1.0	0.8753	in we 2k19	0.1521	work	submission
0.3042	0.8616	air bubbles	0.1521	eat	goldfish
0.0015	0.8903	communicate	0.1521	can	sparrow
0.0129	0.9397	small ears	0.1521	have	otter
0.0011	0.8847	iron	0.1521	can	sultana
0.4623	0.8249	strike	0.1521	be different from	lockout
1.0	0.7816	immunizations	0.1521	require	school
0.092	0.8502	wages	0.1521	increase	union
1.0	0.8832	f paris	0.1521	has_property	international space station
1.0	0.8639	blue light filter	0.1521	have	phone
0.0726	0.9289	supreme court	0.1521	get to	court case
1.0	0.8185	periods	0.1521	become during	breast
0.0005	0.8704	vote	0.1521	can	stave
0.0088	0.8831	al	0.1521	has_property	bottlenose
0.0012	0.8403	case	0.1521	has_property	household appliance
0.1265	0.8822	pup	0.1521	has_property	harp seal
0.0106	0.9474	greece	0.1521	be in	gum tree
1.0	0.8968	as a support	0.1521	be listed	ashe
1.0	0.7419	backs	0.1521	throw mud on	elephant
0.103	0.8775	zero	0.1521	be equal to	co2
0.0	0.8642	work	0.1521	can	seahorse
0.0004	0.9447	pa	0.1521	has_property	near-death experience
0.1598	0.9055	to europe	0.1521	get	syrian
0.7487	0.8245	wool	0.1521	be different from	cashmere
0.0141	0.902	now	0.1521	look	resume
0.0004	0.8555	fee	0.1521	can	meat
1.0	0.7983	human baby	0.1521	raise	wolf
1.0	0.8348	edge	0.1521	go on	tooth
1.0	0.9296	new jobs	0.1521	get	gene
0.5538	0.9216	mri	0.1521	be important in	resonance
0.0723	0.9098	blast furnace	0.1521	be used in	coke
0.0011	0.9183	at	0.1521	has_property	catalyst
1.0	0.7808	billy bad	0.1521	has_property	goat
0.1113	0.8737	storage	0.1521	be used for	starch
0.0003	0.866	form	0.1521	can	oxbow
1.0	0.7395	from a creativity drought	0.1521	suffer	everyone
0.0015	0.8496	bum	0.1521	has_property	carrot
0.0008	0.8425	went	0.1521	has_property	carrot
0.1348	0.6866	mohawks	0.1521	have	cardinal
1.0	0.9025	as a plant fertilizer	0.1521	be used	vinegar
0.0	0.8642	work	0.1521	can	materialism
0.1048	0.9129	alone	0.1521	can be	emerson
1.0	0.6438	inverted pentagram	0.1521	medal of is	honor
0.1386	0.9029	ground	0.1521	dig holes in	dog
0.0119	0.8276	flirt	0.1521	can	aquarius
1.0	0.7417	for the even distribution of genetic	0.1521	allow	mitosis
0.0268	0.8971	concrete	0.1521	be used in	lime
1.0	0.7545	deliverable	0.1521	project	stakeholder
0.0009	0.9423	dec	0.1521	has_property	mule
1.0	0.8073	roaches	0.1521	look like	lobster
1.0	0.6976	preheating	0.1521	say	nest
0.315	0.8769	one direction	0.1521	go in	neurotransmitter
0.0026	0.9578	in europe	0.1521	has_property	deflation
0.2184	0.9099	management	0.1521	be important in	risk
0.0058	0.8926	accent	0.1521	have	stewie griffin
1.0	0.7445	purple in email	0.1521	turn	text
0.6098	0.9134	angry at antigone	0.1521	has_property	creon
1.0	1.0	hephaestus	0.1521	be to	aphrodite
0.0055	0.9001	jewelry	0.152	has_property	guitar pick
0.5401	0.7769	each	0.152	neutralize	base
0.0038	0.9454	hawaii	0.152	be in	flooding
1.0	0.8624	viral infections	0.152	can cure	antibiotic
1.0	0.827	erupting	0.152	can	boil
0.1881	0.9011	entrepreneur	0.152	be important for	passion
0.1169	0.8707	tail	0.152	can	rattlesnake
0.2497	0.8813	glucose	0.152	require	red blood cell
0.0121	0.8273	drawing	0.152	has_property	toucan
0.2332	0.8009	brawl stars	0.152	work in	box
0.0042	0.8578	cap	0.152	can	exclusion
0.0375	0.8002	power	0.152	maintain	oligarchy
0.524	0.8376	different from marsupials	0.152	has_property	placental mammal
1.0	0.8779	grey in specify	0.152	go	song
0.1514	0.738	parasitic	0.152	has_property	wasp
1.0	0.8233	polymer	0.152	be stored as	glucose
0.0034	0.8425	mix	0.152	can	guinea
0.0672	0.8369	cytoplasm	0.152	occur in	respiration
1.0	0.8238	the jonas brothers	0.152	love	girl
1.0	0.7337	canceling christmas in a yr without a santa claus	0.152	consider	santa
0.0006	0.957	ads	0.152	has_property	fat cell
0.0594	0.8811	turn signals	0.152	use	nobody
0.0002	0.9412	red	0.152	has_color	bordeaux
0.0124	0.8863	shape	0.152	stay in	ballerina
0.2383	0.879	cooking	0.152	can	gizzard
0.3245	0.7817	different objectives	0.152	have	stakeholder
0.7526	0.8979	rust	0.152	be slow in	bullet
0.2171	0.8964	peanut butter	0.152	can have	baby
1.0	0.8591	government	0.152	be plan for	constitution
1.0	0.895	in islam	0.152	be different	prayer
0.1602	0.8021	antibacterial properties	0.152	have	salt
1.0	0.7328	to valley	0.152	contribute	meander
0.0584	0.9508	us	0.152	be more expensive in	drug
0.0302	0.953	plane	0.152	be in	air conditioning work
0.0277	0.8342	algebra	0.152	use	animator
0.1153	0.9122	india	0.152	get in	tourist
0.0003	0.8775	was	0.152	has_property	microphoning
0.2103	0.9414	in the periodic table	0.152	be placed	actinide
0.0077	0.7977	squash	0.152	can	sour
0.1079	0.9015	more fluid	0.152	has_property	fatty acid tails
1.0	0.7297	more in tornado alley than any other place on earth	0.152	form	tornado
0.0009	0.8029	rat	0.152	can	alcoholic
0.0304	0.9317	electricity	0.152	be good conductors of	nickel
1.0	0.7973	certain areas	0.152	congregate in	fly
0.0114	0.9009	performance	0.152	improve	heart rate monitors
0.3218	0.9279	expiatory	0.152	can be	acetylcholine
0.8319	0.6741	tiers	0.152	have	wedding cake
1.0	0.7969	blinds	0.152	need up	plane
1.0	0.8688	alaska	0.152	be delivered in	mail
1.0	0.7648	apocalypse	0.152	kill	man
0.0058	0.9515	french	0.152	has_property	peugeot
1.0	0.9039	hands	0.152	use like	dog
0.0083	0.8483	skills	0.152	has_property	wild
1.0	0.7464	over long distances before the invention of the telephone	0.152	be sent	message
0.0063	0.8234	shake	0.152	can	floor
1.0	0.7629	compliments	0.152	respond to	guy
0.0	0.8642	work	0.152	can	lattice
1.0	0.879	assertive in the eu	0.152	has_property	germany
0.0003	0.9402	bbc	0.152	has_property	dairy
1.0	0.7725	sweet	0.152	perceive fruit tastes as	human
0.0006	0.9234	themselves	0.152	protect	rainbow trout
0.1997	0.8616	banking	0.152	be important in	teamwork
0.5815	0.9061	sentences	0.152	function in	noun
1.0	0.6767	forecasts together	0.152	put	weather forecaster
1.0	0.7442	greater % of prison population than whites	0.152	make up	black
0.0064	0.9353	everything	0.152	be in	salmonella
0.0002	0.8596	occur	0.152	can	static electricity
0.1246	0.8419	away from each other	0.152	move	plate
0.0052	0.9243	harmful	0.152	can be	fluoride
1.0	0.7064	more than skiers	0.152	fall	snowboarder
0.01	0.8801	dangerous to humans	0.152	has_property	carbon monoxide
0.0351	0.8295	blind	0.152	be born	bat
1.0	0.8486	dark grow taller	0.152	be in	plant
0.0005	0.8942	sweet	0.152	has_trait	zoo
0.0012	0.8549	sweat	0.152	can	floor
1.0	0.7221	7 candles	0.152	have luminous intensity of	menorah
0.0027	0.8448	breed	0.152	can	peacock
0.1289	0.8054	betting	0.152	can	ned
0.0056	0.9626	the environment	0.152	benefit	economic growth
1.0	0.8474	an asteroid	0.152	be not	cere
1.0	0.8463	in the real world	0.152	be priced	option
1.0	0.8229	to audi	0.152	compare	lexus
1.0	0.6882	whether the walker	0.152	indicate	stride
0.0004	0.9041	necessary	0.152	has_property	subduction
1.0	0.6882	authoritarian parenting	0.152	choose	parent
1.0	0.828	big smile	0.152	have	joker
0.0	0.8642	work	0.152	can	aba
0.4623	0.9268	away	0.152	die	ash
0.0007	0.8528	man	0.152	can	ant
0.0425	0.9198	monarchy	0.152	have	sweden
0.0792	0.899	low pressure	0.152	have	storm
0.2452	0.9359	mine craft ps4	0.152	be in	command
0.0007	0.8178	pop	0.152	can	parrot
0.0066	0.9279	themselves from predators	0.152	protect	dung beetle
0.0071	0.8763	slower	0.152	has_movement	hard drive
0.0001	0.9335	yellow	0.152	has_color	nephron
0.007	0.8398	tech	0.152	has_property	dairy
0.0002	0.8692	is	0.152	can	lino
0.0027	0.8247	squeezed	0.152	has_property	carrot
0.0609	0.8968	calcium	0.152	get	chameleon
0.4398	0.9585	in mongolia	0.152	has_property	livestock farms
0.4855	0.8997	"the "" big apple"	0.152	be called	new york
0.0282	0.8293	risk	0.152	manage	business
1.0	0.8795	games anymore	0.152	make	valve
0.0	0.8642	work	0.152	can	punting
1.0	0.7885	less than regular coke	0.152	weigh	diet coke
1.0	0.8146	pans	0.152	be used in	copper
1.0	0.9328	to kill cassie	0.152	want	iago
0.0016	0.9439	environment	0.152	adapt to	goose
0.0197	0.9185	coral reefs	0.152	affect	sedimentation
1.0	0.7851	android	0.152	automatically download on	app
0.1752	0.9182	different times	0.152	be at	election
1.0	0.7955	wild	0.152	feed in	orchid
0.0002	0.9412	red	0.152	has_color	cockerel
1.0	0.6947	impressions	0.152	do	dentist
1.0	0.6497	operation of principle of subjugation	0.152	modify	insurer
0.0002	0.9194	zero	0.152	has_property	potato chip
0.0007	0.9006	vegetarian	0.152	has_diet	tahini
1.0	0.7793	power	0.152	expand	president
0.0001	0.9389	made	0.152	has_property	processed cheese
0.3034	0.9453	civil war	0.152	be used in	blockade
0.3436	0.7789	window wells	0.152	have	house
0.0001	0.9428	bad	0.152	has_property	vegemite
0.0799	0.8833	important in organic molecules	0.152	has_property	functional group
1.0	0.8591	cooler than the rest of the house	0.152	has_property	basement
0.0044	0.9745	the eyes	0.152	affect	ataxia
1.0	0.8464	the energy to atp	0.152	can convert	cell
0.6603	0.8739	one leg	0.152	lift up	parrot
0.0001	0.9561	spanish	0.152	be in	hoarder
0.333	0.925	more lysosomes	0.152	have	white blood cell
0.1741	0.9313	fridge	0.152	can go in	banana
1.0	0.8157	unlock	0.152	be hard to	sprint
0.0006	0.8369	mid	0.152	has_property	caterpillar
1.0	0.81	message	0.152	appear in	contact
0.1436	0.9592	on espn today	0.152	has_property	get up
1.0	0.959	heart rate of ectotherms	0.152	affect	temperature
0.0	0.8642	work	0.152	can	huntress
1.0	0.7997	half the genetic information	0.152	contain	gamete
1.0	0.7494	tumbling in clothes drier	0.152	clean together	clothes
1.0	0.816	rain	0.152	lay down before	cow
0.004	0.8366	squash	0.152	has_property	boiled egg
0.001	1.0	svenska	0.152	has_property	boiled egg
0.0081	0.8932	smelly	0.152	has_property	boiled egg
0.0084	1.0	sjsu	0.152	has_property	boiled egg
0.0006	0.908	sd	0.152	has_property	boiled egg
0.0054	0.8511	pond	0.152	has_property	boiled egg
0.0015	0.8858	poor	0.152	has_property	boiled egg
0.0279	0.6973	phased	0.152	has_property	boiled egg
0.0106	1.0	hplc	0.152	has_property	boiled egg
0.0048	0.9297	ink	0.152	has_property	boiled egg
0.0022	0.862	ecg	0.152	has_property	boiled egg
0.0011	0.874	gwen	0.152	has_property	boiled egg
0.012	0.8725	gear	0.152	has_property	boiled egg
0.0032	0.7894	guaranteed	0.152	has_property	boiled egg
0.0036	0.8791	bye	0.152	has_property	boiled egg
0.0755	1.0	fp1	0.152	has_property	boiled egg
0.0064	0.892	nv	0.152	has_property	boiled egg
0.0096	0.8698	fermented	0.152	has_property	boiled egg
0.0011	0.9006	dry	0.152	has_weather	boiled egg
0.0013	0.8911	purple	0.152	has_color	boiled egg
1.0	0.7295	sieves	0.152	use	archaeologist
0.4027	0.6911	tenderness of meat	0.152	affect	muscle fiber
1.0	0.8968	in the threatened species list	0.152	be	bald eagle
0.3394	0.9416	on the dollar bill	0.152	has_property	washington
0.0009	0.8844	sgt	0.152	has_property	carrot
0.0009	0.8844	sgt	0.152	has_property	carrot
0.0005	0.903	avg	0.152	has_property	carrot
0.0226	1.0	sampson	0.152	has_property	carrot
0.0007	1.0	aquarius	0.152	has_property	carrot
0.0013	0.8539	bk	0.152	has_property	carrot
0.0006	0.8552	cpi	0.152	has_property	carrot
0.0023	0.8733	db	0.152	has_property	carrot
0.0089	0.7598	fold	0.152	has_property	carrot
0.1008	1.0	nsng	0.152	has_property	carrot
0.0104	0.918	rye	0.152	has_property	carrot
0.1571	0.8681	period	0.152	vary in	radius
1.0	0.8969	door dash	0.152	work on	tip
0.1306	0.8748	from the ground	0.152	be removed	ore
0.0153	0.9332	saltwater	0.152	live in	sea creature
0.096	0.9273	weight loss	0.152	be important for	fat
0.148	0.9641	store	0.152	get to	watermelon
0.2837	0.8099	changes around them	0.152	feel	most animals
0.1453	0.8897	soil quality	0.152	affect	irrigation
1.0	0.8207	number	0.152	be marked with	plastic
0.0057	0.9222	text	0.152	be important	diagram
0.013	0.8332	foot	0.152	has_body_part	square
1.0	0.7955	one paw	0.152	extend	cat
0.0008	0.8533	pronounce	0.152	has_property	areola
0.0176	0.8649	sounds	0.152	make	thai fighters
0.0679	0.9768	in the box	0.152	has_property	jack
0.197	0.722	hardtop	0.152	be used in	storm
0.0035	0.8459	rap	0.152	has_property	omega-6 fatty acid
1.0	0.8006	michigan named miles	0.152	be in	road
0.4099	0.8978	cylinder shape	0.152	has_property	bone
0.3962	0.7754	share point 2013	0.152	work in	task
1.0	0.8753	cumuli form clouds	0.152	fall from	shower
0.0007	0.8728	no	0.152	has_property	enzyme
0.0072	0.9586	april	0.152	be in	kashmir
0.0196	0.8634	information	0.152	get	historian
0.0168	0.8953	fallout 4	0.152	work in	crop
1.0	0.8644	herbivores	0.152	need	carnivore
0.4233	0.8309	office	0.152	get in	senator
0.1302	0.9252	red blood cells	0.152	be inside	haemoglobin
0.0165	0.9119	difference	0.152	make	entrepreneur
0.0001	0.9561	spanish	0.152	be in	washcloth
0.0592	0.8363	decay	0.152	undergo	uranium 235
0.0009	0.8653	out	0.152	can	brood
1.0	0.7411	device not supported	0.152	say	charger
0.0764	0.92	kosher	0.152	can be	schmaltz
0.0081	0.8205	queensland	0.152	has_property	poisonous plant
0.0155	0.9804	snow	0.152	handle in	leaf
0.0013	0.9381	leg	0.152	has_body_part	physician-assisted suicide
0.1347	0.8714	pink	0.152	be attracted to	dog
0.0979	0.8984	morning	0.152	smell in	breath
1.0	0.7745	hull anatomy	0.152	have on	episode
1.0	0.6802	behavior essay	0.152	justify	terrorist group
1.0	0.8558	inner ear	0.152	form in	crystal
0.3881	0.8886	different colors	0.152	appear in	object
0.0026	0.8645	causes	0.152	has_property	sleep disorder
1.0	0.7942	money	0.152	feel	hamster
0.0008	0.8957	per	0.152	has_property	relationship
0.0023	0.8935	st	0.152	has_property	baguette
0.0001	0.9335	yellow	0.152	has_color	cephalopod
1.0	0.7325	stone	0.152	compare to	siddhartha
0.8899	0.8658	miguel	0.152	has_property	cumulus cloud
0.8899	0.8658	miguel	0.152	has_property	cumulus cloud
0.006	0.8605	festival	0.152	has_property	cumulus cloud
0.0028	0.8915	blocked	0.152	has_property	cumulus cloud
0.3507	0.9027	can fatal	0.152	CAN	degree burns
0.0109	0.9144	republic	0.152	has_property	us
1.0	0.8112	costing	0.152	can	food
0.2063	0.9224	now	0.152	be used	radium
1.0	0.8458	night	0.152	be colorful at	niagara falls
0.0001	0.9428	bad	0.152	has_property	bagpiper
0.0376	0.9408	30 days	0.152	have	month
1.0	0.8021	as flight	0.152	be known	adrenaline
0.008	0.8656	sharp teeth	0.152	have	white shark
1.0	0.7262	rid of slot machines	0.152	get	casino
0.8116	0.9463	during the national anthem	0.152	kneel	people
1.0	0.8005	wavy edges	0.152	have	tongue
0.6946	0.7667	when mating	0.152	bite	lion
1.0	0.8298	on a team for the iditarod race	0.152	be arranged	dog
0.0083	0.9237	java	0.152	work in	collection
1.0	0.7661	karyotypes	0.152	study	scientist
0.4833	0.9585	mmhg	0.152	be in	blood pressure
0.0024	0.8516	bleed	0.152	can	sinus
0.0266	0.9863	illegal in the uk	0.152	has_property	pepper spray
1.0	0.8369	unilateral decisions	0.152	make	leader
0.0002	0.8951	are	0.152	can	letter
1.0	0.6898	interface	0.152	replicate during	chromosome
1.0	0.7251	behavior when they are potent	0.152	predict	attitude
0.2377	0.8512	france	0.152	be treated in	adhd
0.0186	0.8467	soft	0.152	get	paper
0.0007	0.9136	ivy	0.152	has_property	muffin
0.0003	0.8435	aquatic	0.152	has_property	muffin
0.0095	0.9636	canada	0.152	has_property	charlottetown
1.0	0.7469	equalizer to rich	0.152	act as	trial
0.0401	0.8395	practical	0.152	has_trait	euthanasia
1.0	0.808	china	0.152	get shipped from	iphone
0.0004	0.8959	hurt	0.152	can	lipoma
0.4466	0.7637	canton	0.152	be called	guangdong
1.0	0.7222	national service	0.152	need	singaporean
1.0	0.7547	ensure	0.152	prescribe	doctor
0.1146	0.8184	with 0	0.152	start	telephone number
0.0101	0.9225	important today	0.152	has_property	viking
0.1964	0.8319	forests	0.152	affect	grazing
0.7177	0.8797	dry season	0.152	shed during	plant
0.1408	0.9803	risk of upi	0.152	increase	catheter
0.0172	0.8157	themselves	0.152	repair	muscle fiber
1.0	0.7723	keratosis polaris	0.152	treat	dermatologist
0.0233	0.9016	expensive in california	0.152	has_property	avocado
0.4875	0.8157	girls	0.152	play	boy
0.0107	0.8468	drive	0.152	can	quadriplegic
0.3795	0.8481	rubbery	0.152	come out	pancake
1.0	0.9095	long jaws	0.152	have	crocodile
0.0024	0.9356	ex	0.152	has_property	metal
0.001	0.8022	slow	0.152	can	boil
1.0	0.8879	verb	0.152	can modify	adverb
1.0	0.8021	mosque	0.152	pray inside	muslim
0.0016	0.8467	break	0.152	can	verruca
0.3464	0.7874	delaware	0.152	form in	company
0.0002	0.8951	are	0.152	can	bookmark
0.3146	0.7884	stubs	0.152	need pay	dealership
0.0355	0.7503	regurgitate	0.152	can	cat
0.1252	0.9188	independent	0.152	can be	auditor
1.0	0.8213	the swan	0.152	has_property	leda
1.0	0.7983	ears	0.152	use fire on	barber
1.0	0.7075	prejudice hard to measure	0.152	find	researcher
0.0111	0.9685	psychology	0.152	be important in	perception
0.1868	0.8897	a problem in the us	0.152	has_property	terrorism
0.5808	0.8348	control	0.152	grow out of	cancer cell
1.0	0.797	along a neuron	0.152	be propagated	action potential
1.0	0.8807	tall guys	0.152	love	lady
0.1066	0.7882	ships	0.152	follow	whale
0.0466	0.8908	soil	0.152	be good for	fertilizer
0.0005	0.8524	alike	0.152	be	confucianism
0.1193	0.8647	fat	0.152	make	herbivore
0.396	0.9221	is preserved	0.152	has_property	celtic language
0.0002	0.9192	do	0.152	can	single
0.0693	0.7555	living	0.152	earn	monk
1.0	0.8095	similar internal structure	0.152	have	terrestrial planet
1.0	0.9014	as a nation of nation	0.152	be described	nigeria
0.1964	0.8702	population	0.152	have decreasing	bee
1.0	0.7961	us give an example	0.152	can inspire	nature
0.7869	0.7775	jefferson	0.152	remember	regina
0.624	0.8866	.99	0.1519	use	retailer
0.0089	0.781	dead	0.1519	play	moth
0.1677	0.8852	on each other	0.1519	stand	seagull
1.0	0.7729	on bo4	0.1519	failed	invite
0.0004	0.9066	sleep	0.1519	can	programmer
0.0009	0.8839	evolve	0.1519	can	programmer
0.0023	0.8689	urinate	0.1519	can	programmer
0.0005	0.8754	speed	0.1519	can	programmer
0.0007	0.8186	snap	0.1519	can	programmer
1.0	0.7567	genetically	0.1519	behave	inversion
0.0185	0.8199	afloat	0.1519	stay	osteichthyes
0.0005	0.8796	get	0.1519	has_property	vegetable
0.0015	0.8112	explode	0.1519	can	bottle
0.0107	0.8627	hacked	0.1519	get	system
0.0377	0.8552	inside	0.1519	get	white tail spiders
1.0	0.7718	stricter	0.1519	should be	gun control
1.0	0.7352	spirometer drop slowly	0.1519	be in	volume
0.3603	0.7894	beaks	0.1519	scratch	bird
0.4758	0.8673	google home	0.1519	be better than	alexa
0.0102	0.8249	each other	0.1519	fight	crocodile
1.0	0.7907	library books	0.1519	make money from	author
0.0005	0.8369	types	0.1519	can	raisin
0.8574	0.8111	rock	0.1519	be separated from	iron ore
1.0	0.8248	movies	0.1519	be popular place for	hollywood
1.0	0.7475	in fingers	0.1519	blow	tennis player
0.8146	0.8391	movies	0.1519	get destroyed in	new york
0.0013	0.8165	itching	0.1519	has_property	shrine
0.1006	0.8479	different from dutch	0.1519	has_property	flemish
0.0008	0.9054	snow	0.1519	can	meadow
0.4127	0.8401	rumble	0.1519	have	greaser
