subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
stem-cell research	has_property	qwerty	0.0364	0.9149	0.0013
stem-cell research	has_property	qqun	0.0364	1.0	0.0144
stem-cell research	has_property	aol	0.0364	0.8777	0.0006
stem-cell research	has_property	xml	0.0364	0.9127	0.001
stem-cell research	has_property	qjs	0.0364	1.0	0.0089
stem-cell research	has_property	phd	0.0364	0.927	0.0001
stem-cell research	has_property	qed	0.0364	0.7816	0.0007
stem-cell research	has_property	pan	0.0364	0.9497	0.0002
stem-cell research	has_property	pyramid	0.0364	0.9008	0.0002
stem-cell research	has_property	pvt	0.0364	0.8893	0.0015
stem-cell research	has_property	put	0.0364	0.8959	0.0002
stem-cell research	has_property	pjtsau	0.0364	1.0	0.2305
stem-cell research	has_property	pbs	0.0364	0.9308	0.0003
stem-cell research	has_property	oyster	0.0364	0.9602	0.0001
stem-cell research	has_property	sooty	0.0364	0.8377	0.0018
stem-cell research	has_property	recd	0.0364	1.0	0.0003
stem-cell research	has_property	ejemplo	0.0364	0.9092	0.0096
stem-cell research	has_property	gumbo	0.0364	0.8631	0.0222
stem-cell research	has_property	afc	0.0364	0.9173	0.0004
stem-cell research	has_property	ftp	0.0364	0.9493	0.0003
stem-cell research	has_property	fps	0.0364	0.968	0.0001
stem-cell research	has_property	fan	0.0364	0.941	0.0014
stem-cell research	has_property	fhd-8502	0.0364	1.0	0.3797
stem-cell research	has_property	fcc	0.0364	0.9214	0.0002
stem-cell research	has_property	ejemplo	0.0364	0.9092	0.0096
stem-cell research	has_property	einstein	0.0364	0.8792	0.0012
stem-cell research	has_property	ebay	0.0364	0.954	0.0002
stem-cell research	has_property	dog	0.0364	0.9505	0.0002
stem-cell research	has_property	dui	0.0364	0.9168	0.0005
stem-cell research	has_property	dhcp	0.0364	0.9359	0.0008
stem-cell research	has_property	czech	0.0364	0.9181	0.0001
stem-cell research	has_property	cm	0.0364	0.954	0.0003
stem-cell research	has_property	cia	0.0364	0.9416	0.0005
stem-cell research	has_property	cpa	0.0364	0.8235	0.0013
stem-cell research	has_property	cut	0.0364	0.9258	0.0001
stem-cell research	has_property	big	0.0364	0.9407	0.0001
stem-cell research	has_property	bbl	0.0364	0.9046	0.0006
stem-cell research	has_property	jp	0.0364	0.8855	0.0002
stem-cell research	has_property	available	0.0364	0.9405	0.0001
stem-cell research	has_property	available	0.0364	0.9405	0.0001
stem-cell research	has_property	actual	0.0364	0.8164	0.0006
stem-cell research	has_property	aesthetic	0.0364	0.8792	0.0002
stem-cell research	has_property	aachen	0.0364	1.0	0.0039
stem-cell research	has_trait	vulnerable	0.0364	0.9065	0.0005
stem-cell research	has_place	ups	0.0364	0.9208	0.0008
stem-cell research	has_time	weekly	0.0364	0.8421	0.0027
stem-cell research	has_property	occupational	0.0364	0.7964	0.0113
stem-cell research	has_property	oak	0.0364	0.9172	0.0005
stem-cell research	has_property	nwt	0.0364	1.0	0.0004
stem-cell research	has_property	nra	0.0364	1.0	0.0008
stem-cell research	has_property	mr	0.0364	0.9501	0.0001
stem-cell research	has_property	nfl	0.0364	0.9702	0.0001
stem-cell research	has_property	mph	0.0364	0.9628	0.0001
stem-cell research	has_property	mri	0.0364	0.9024	0.0001
stem-cell research	has_property	matt	0.0364	0.9474	0.0001
stem-cell research	has_property	mpg	0.0364	0.9461	0.0003
stem-cell research	has_property	mm	0.0364	0.9549	0.0001
stem-cell research	has_property	mba	0.0364	0.9422	0.0002
stem-cell research	has_property	lvn	0.0364	1.0	0.0012
stem-cell research	has_property	gzsz	0.0364	1.0	0.0002
stem-cell research	has_property	gynecology	0.0364	0.7972	0.0071
stem-cell research	has_property	went	0.0364	0.8425	0.0002
stem-cell research	has_property	gpo	0.0364	1.0	0.0022
stem-cell research	has_property	gnome	0.0364	0.9461	0.0003
stem-cell research	has_property	gmt	0.0364	0.9424	0.0002
stem-cell research	has_property	ghosted	0.0364	0.8687	0.0002
stem-cell research	has_property	gumbo	0.0364	0.8631	0.0222
stem-cell research	has_property	afc	0.0364	0.9173	0.0004
stem-cell research	has_property	fbi	0.0364	0.878	0.0001
stem-cell research	has_property	dvd	0.0364	0.9348	0.0001
stem-cell research	has_property	ftp	0.0364	0.9493	0.0003
stem-cell research	has_property	fps	0.0364	0.968	0.0001
stem-cell research	has_property	fan	0.0364	0.941	0.0014
stem-cell research	has_property	fhd-8502	0.0364	1.0	0.3797
stem-cell research	has_property	fcc	0.0364	0.9214	0.0002
stem-cell research	has_property	ejemplo	0.0364	0.9092	0.0096
stem-cell research	has_property	einstein	0.0364	0.8792	0.0012
stem-cell research	has_property	ebay	0.0364	0.954	0.0002
stem-cell research	has_property	dog	0.0364	0.9505	0.0002
stem-cell research	has_property	rda	0.0364	0.932	0.0013
stem-cell research	has_property	rbi	0.0364	0.7851	0.0016
stem-cell research	has_property	qwerty	0.0364	0.9149	0.0013
stem-cell research	has_property	qqun	0.0364	1.0	0.0144
stem-cell research	has_property	aol	0.0364	0.8777	0.0006
stem-cell research	has_property	xml	0.0364	0.9127	0.001
stem-cell research	has_property	qjs	0.0364	1.0	0.0089
stem-cell research	has_property	phd	0.0364	0.927	0.0001
stem-cell research	has_property	qed	0.0364	0.7816	0.0007
stem-cell research	has_property	pan	0.0364	0.9497	0.0002
stem-cell research	has_property	pyramid	0.0364	0.9008	0.0002
stem-cell research	has_property	pvt	0.0364	0.8893	0.0015
stem-cell research	has_property	put	0.0364	0.8959	0.0002
stem-cell research	has_property	pjtsau	0.0364	1.0	0.2305
stem-cell research	has_property	pbs	0.0364	0.9308	0.0003
stem-cell research	has_property	oyster	0.0364	0.9602	0.0001
psychotic	has_property	lozenge	0.0364	0.6447	0.3522
roosevelt	be chosen as	mckinley running mate	0.0364	0.825	1.0
dissolution	can	do	0.0364	0.9192	0.0001
respiratory disease	has_property	work	0.0364	0.934	0.0001
porker	has_property	squeaking	0.0364	0.8283	0.0003
goat cheese	has_property	healthier than cow cheese	0.0364	0.852	0.6215
mandate	has_property	if	0.0364	0.8882	0.0002
shuffle	has_property	occur	0.0364	0.8977	0.0002
context	has_property	am	0.0364	0.9445	0.0003
phagocyte	distinguish	between self and non self	0.0364	0.8268	0.1258
heart rate	has_property	faster in smaller animals	0.0364	0.8331	0.618
history	has_property	controversial	0.0364	0.8651	0.0025
bonding	can	work	0.0364	0.9421	0.0
posit	can	means	0.0364	0.8633	0.002
salesman	has_property	available	0.0364	0.9405	0.0001
salesman	has_property	awarded	0.0364	0.9449	0.0002
salesman	has_property	axis	0.0364	0.907	0.0002
salesman	has_property	agenda	0.0364	0.8927	0.0059
salesman	has_property	abstract	0.0364	0.8771	0.0013
salesman	has_property	affirmative	0.0364	0.8544	0.0046
salesman	has_property	ajpw	0.0364	1.0	0.0023
salesman	has_property	amazon	0.0364	0.9535	0.0003
salesman	has_property	ao3	0.0364	1.0	0.0002
salesman	has_property	aka	0.0364	0.9174	0.0003
salesman	has_property	abstract	0.0364	0.8771	0.0013
occupation	be grouped into	pathways	0.0364	0.8147	1.0
parent	has_property	retarded	0.0364	0.877	0.0082
trunk	has_property	future different	0.0364	0.8698	1.0
cartography	has_property	jobs	0.0364	0.8863	0.0002
cartography	has_property	kit	0.0364	0.8843	0.0006
bone	has_property	yale	0.0364	0.8265	0.0168
leaving	has_property	lhhatl	0.0364	1.0	0.0279
leaving	has_property	ihopkc	0.0364	1.0	0.2214
leaving	has_property	gdp	0.0364	0.946	0.0002
leaving	has_property	lbs	0.0364	0.9543	0.0002
leaving	has_property	rumba	0.0364	0.8569	0.0045
leaving	has_property	mulct	0.0364	1.0	0.0118
leaving	has_property	qgis	0.0364	1.0	0.0016
protist	be	useful	0.0364	0.9452	0.0001
loon	has_property	born	0.0364	0.9532	0.0003
geometry	be used in	islamic art	0.0364	0.8835	0.0202
hindooism	be available in	india	0.0364	0.8878	0.0299
counter	has_property	win	0.0364	0.8801	0.0007
harry	use	lumps	0.0364	0.8185	1.0
leaning tower	has_trait	good	0.0364	0.9469	0.0
hemoglobin	be present in	red blood cells	0.0364	0.9385	0.3754
trout	has_body_part	eye	0.0364	0.9429	0.0002
bold	has_property	aesthetic	0.0364	0.8792	0.0002
perishableness	has_property	related	0.0364	0.961	0.0001
heart attack	lead cause of	loads in firefighters	0.0364	0.7025	1.0
bone	has_property	rio	0.0364	0.938	0.0073
bone	has_property	bbq	0.0364	0.8978	0.0003
andrew	has_property	win	0.0364	0.8801	0.0007
probability	be related to	inheritance	0.0364	0.881	0.6431
nutrition	has_property	uk	0.0364	0.9583	0.0
neighbor	become	suspicious of tommy	0.0364	0.7071	1.0
prickly pear cactus	has_property	mid	0.0364	0.8369	0.0001
aeneid	has_movement	ahead	0.0364	0.9362	0.0001
only	has_property	mr	0.0364	0.9501	0.0001
criminal	be	hard to catch prior to the fbi	0.0364	0.7265	1.0
donk	has_property	update	0.0364	0.908	0.0011
everything	has_property	on crunchy roll in japanese	0.0364	0.8574	0.6259
blackberry	has_property	service available	0.0364	0.8767	1.0
bag	has_property	power	0.0364	0.94	0.0012
aluminum	has_property	important metal	0.0364	0.8726	0.3552
ant	reproduce giving	birth	0.0364	0.8218	1.0
human	eat	three meals day	0.0364	0.9468	1.0
notice	has_property	vacate	0.0364	0.7947	0.482
heap	has_place	off	0.0364	0.9321	0.0002
cardboard	keep	things warm	0.0364	0.9087	0.0484
competence	can	mean	0.0364	0.8744	0.0001
grape	has_property	irregular	0.0364	0.8632	0.0002
grape	has_property	amazon	0.0364	0.9535	0.0003
grape	has_property	dvd	0.0364	0.9348	0.0001
ratch	has_diet	vegan	0.0364	0.9111	0.0
ratch	has_property	enough	0.0364	0.8486	0.0004
jason	has_property	than	0.0364	0.9289	0.0029
hydrochlorothiazide	cause	hypercalcemia	0.0364	0.8579	0.0376
wait	has_property	ask	0.0364	0.8525	0.0006
streamer	play	fortunate	0.0364	0.8665	0.0928
ahem	has_property	dying	0.0364	0.9395	0.0002
culture	be impacted	by the human resources department	0.0364	0.8125	1.0
personality	has_property	unique	0.0364	0.886	0.0002
payer	has_property	iva	0.0364	0.8979	0.0005
peacekeeping mission	has_property	zurich	0.0364	1.0	0.001
peacekeeping mission	has_property	mali	0.0364	0.9363	0.0097
peacekeeping mission	has_property	local	0.0364	0.7819	0.0058
peacekeeping mission	has_property	kabul	0.0364	0.8331	0.0866
peacekeeping mission	has_property	catholic	0.0364	0.8985	0.0025
peacekeeping mission	has_property	afghanistan	0.0364	0.9524	0.0042
cd	rip at	different speeds	0.0364	0.8694	1.0
only	has_property	idle	0.0364	0.8291	0.0001
bone	has_property	radiopaque	0.0364	0.7704	0.1594
bone	has_property	rna	0.0364	1.0	0.0002
sess	has_property	ignite	0.0364	0.8278	0.0004
son	has_property	ignite	0.0364	0.8278	0.0004
fuller	has_place	up	0.0364	0.9414	0.0001
chemical reaction	affect	number of different types of matter	0.0364	0.8602	1.0
gop	has_color	red	0.0364	0.9412	0.0
dead hand of the past	has_property	useful	0.0364	0.9452	0.0001
dead hand of the past	has_property	different	0.0364	0.9485	0.0
roman	be	alike	0.0364	0.893	0.0001
rainbow	has_property	static / unloving	0.0364	0.7173	1.0
cheese	eat at	end of meal	0.0364	0.9226	1.0
tapeworm	be considered	alive	0.0364	0.8834	0.0135
polar bear	need	air	0.0364	0.8815	0.003
bight	has_property	tear	0.0364	0.8288	0.007
tiffany	has_property	back in alford	0.0364	0.9772	0.4874
cell membrane	has_property	dynamic structure	0.0364	0.8786	1.0
malaria	has_movement	passed	0.0364	0.9377	0.0044
bone	has_property	nkjv	0.0364	1.0	0.0003
bone	has_property	hhs	0.0364	0.851	0.0001
bone	has_property	nfl	0.0364	0.9702	0.0001
bone	has_property	iuka	0.0364	1.0	0.0118
bone	has_property	iphone	0.0364	0.9573	0.0004
bone	has_property	aim	0.0364	0.8364	0.0031
bone	has_property	idaho	0.0364	0.9309	0.001
bone	has_property	gnawed	0.0364	0.8045	0.0313
bone	has_property	ftp	0.0364	0.9493	0.0003
bone	has_property	dtla	0.0364	1.0	0.0024
bone	has_property	km	0.0364	0.9559	0.0004
bone	has_property	rpm	0.0364	0.9569	0.0002
bone	has_property	rm700	0.0364	1.0	0.5266
bone	has_property	nyc	0.0364	0.9525	0.0002
bone	has_property	dds	0.0364	0.8304	0.0006
bone	has_property	bmw	0.0364	0.9396	0.0002
bone	has_property	aydınlı	0.0364	1.0	0.3416
bone	has_property	augmentation	0.0364	0.7373	0.0505
bone	has_property	aqueous	0.0364	0.8823	0.0007
bone	has_property	yugo	0.0364	1.0	0.0007
bone	has_property	yd	0.0364	0.9452	0.0022
bone	has_property	gifted	0.0364	0.9464	0.0005
bone	has_property	cnn	0.0364	0.9469	0.0001
bone	has_property	aktuelle	0.0364	0.8761	0.0068
bone	has_property	aesthetic	0.0364	0.8792	0.0002
bone	has_effect	itchy	0.0364	0.9194	0.0001
texas	fund	public schools	0.0364	0.8422	0.1468
good	has_property	will	0.0364	0.9239	0.0057
sql	has_property	different from python	0.0364	0.8465	0.0797
subjunctive	has_trait	good	0.0364	0.9469	0.0
cost	has_property	schedule	0.0364	0.8812	0.0017
claudius	has_movement	ahead	0.0364	0.9362	0.0001
phone call	has_property	encrypted	0.0364	0.8783	0.0109
tax revenue	has_property	spent	0.0364	0.848	0.0095
grape	has_temperature	hot	0.0364	0.8996	0.0001
bread	has_property	pa good	0.0364	0.8699	0.1564
prednisolone	has_property	buy	0.0364	0.9033	0.0017
prednisolone	has_property	go	0.0364	0.9403	0.0001
cost	has_property	gui	0.0364	0.9591	0.0005
closer	has_place	about	0.0364	0.8807	0.0005
impulse	be transmitted across	synapse	0.0364	0.8518	0.2652
sound	has_property	fainter further away	0.0364	0.7828	1.0
cost	has_property	ayrshire	0.0364	1.0	0.0038
cost	has_property	lrt3	0.0364	1.0	0.3647
cost	has_property	arbitrage	0.0364	0.782	1.0
pawer	has_property	ahmadabad	0.0364	1.0	0.0003
pawer	has_property	squadron	0.0364	0.7433	0.0139
pawer	has_property	pd	0.0364	0.9647	0.0001
pawer	has_property	full	0.0364	0.9362	0.0006
pawer	has_property	act	0.0364	0.938	0.0005
pawer	has_property	cycle	0.0364	0.9455	0.0004
pawer	has_property	azul	0.0364	0.9204	0.0013
pawer	has_property	aired	0.0364	0.8633	0.0007
flirt	has_property	safe	0.0364	0.9126	0.0001
limestone	has_property	sustainable	0.0364	0.9139	0.0006
fitness	be important for	everyone	0.0364	0.9349	0.0817
worry	has_property	ignoring	0.0364	0.8575	0.0004
american english	has_property	school	0.0364	0.9417	0.0009
only	has_property	mp3	0.0364	0.8867	0.0
freedom of assembly	has_property	limited	0.0364	0.9432	0.0022
spironolactone	has_property	go	0.0364	0.9403	0.0001
tech	be expensive in	india	0.0364	0.9375	0.0064
orchis	has_place	down	0.0364	0.9397	0.0001
foot-and-mouth disease	has_property	pa	0.0364	0.9447	0.0001
glut	has_property	equal	0.0364	0.9285	0.0003
cemetery	has_property	burials	0.0364	0.7374	1.0
rhyolite	has_property	same	0.0364	0.9642	0.0003
wirer	has_property	www	0.0364	0.9135	0.0002
wirer	has_property	wed	0.0364	0.863	0.0002
wirer	has_property	pcs	0.0364	0.958	0.0004
wirer	has_property	pd	0.0364	0.9647	0.0001
wirer	has_property	dwarf	0.0364	0.9475	0.0001
wirer	has_property	definition	0.0364	0.9044	0.0005
conk	be in	spanish	0.0364	0.9607	0.0
simulacrum	can	work	0.0364	0.9421	0.0
income tax	has_property	applied	0.0364	0.8867	0.001
gaffer	can	mean	0.0364	0.8744	0.0001
rain	has_property	sad	0.0364	0.9106	0.0007
slump	be common after	rainfall	0.0364	0.8191	1.0
agent	say best	always	0.0364	0.8427	1.0
beef	get	dissolved by soda	0.0364	0.793	1.0
elizabeth	has_property	drinking	0.0364	0.8931	0.0046
parasite	has_property	autoimmune	0.0364	0.9135	0.0013
parasite	has_property	approach	0.0364	0.8445	0.0011
parasite	has_property	accurate	0.0364	0.9151	0.0002
river	has_property	front	0.0364	0.9383	0.1035
discount	be received treated	in the balance sheet	0.0364	0.8188	1.0
offence	has_movement	ahead	0.0364	0.9362	0.0001
silt	has_property	inorganic	0.0364	0.8664	0.0065
audit	has_property	amendments	0.0364	0.8393	0.1722
audit	has_property	bbc	0.0364	0.9562	0.0001
audit	has_property	easier	0.0364	0.924	0.0013
audit	has_property	cbs	0.0364	0.9289	0.0003
cost	has_property	object	0.0364	0.8741	0.0016
west egg	be different from	east egg	0.0364	0.8192	0.52
waiter	serve from	left	0.0364	0.713	1.0
travel expense	has_property	list	0.0364	0.9271	0.0008
vegetarian	has_property	shop	0.0364	0.9427	0.0005
morality play	be different from	mystery play	0.0364	0.8839	1.0
aerobics	has_property	necessary	0.0364	0.9381	0.0001
celtic	has_property	studies	0.0364	0.851	0.0215
genomics	has_time	yet	0.0364	0.9117	0.0001
fireplace	make	house colder	0.0364	0.8712	1.0
elimination	be counted in	in watch	0.0364	0.9148	1.0
double	has_property	floor	0.0364	0.9272	0.0082
parsnip	can	jam	0.0364	0.8445	0.0042
office	has_property	table	0.0364	0.9454	0.0013
scummer	has_property	lying	0.0364	0.8894	0.0004
pursuit	can	excessive	0.0364	0.7984	1.0
inventory	has_property	bad	0.0364	0.9451	0.0
organelle	has_property	justified	0.0364	0.8834	0.0002
teth	has_property	not	0.0364	0.9357	0.0001
tesla	has_property	illegal in some states	0.0364	0.9597	0.0269
friction	be	detrimental	0.0364	0.9135	0.2001
friction	be	harmless	0.0364	0.8487	0.0095
heart rate	be faster in	morning	0.0364	0.8932	0.3521
birth rate	has_time	now	0.0364	0.9371	0.0001
ftp	has_trait	vulnerable	0.0364	0.9065	0.0005
elasticity	has_property	important in textiles	0.0364	0.8477	0.2344
machinery	has_property	account	0.0364	0.9381	0.0021
water-soluble vitamin	has_property	fiat	0.0364	0.8586	0.0259
authority	has_property	important in society	0.0364	0.974	0.0013
lad	has_property	bad	0.0364	0.9451	0.0
cycle	has_property	water	0.0364	0.9403	0.0004
polar bear	has_property	are saved	0.0364	0.8952	0.0284
bond	issued	by two companies	0.0364	0.7618	1.0
humming	has_property	use	0.0364	0.9446	0.0001
bodybuilding	has_property	age	0.0364	0.9204	0.0002
landmine	has_movement	jumped	0.0364	0.8251	0.0016
landmine	has_property	detected	0.0364	0.9069	0.0019
glenn	has_property	dead	0.0364	0.9491	0.0002
everything	has_property	energy	0.0364	0.943	0.001
banana	be expensive in	australia	0.0364	0.9587	0.0022
friendly	have	make mac	0.0364	0.907	1.0
smurf	think	it's ok to just troll in lower ego	0.0364	0.8217	1.0
nutrition	has_property	iyengar	0.0364	1.0	0.0026
nutrition	has_property	idle	0.0364	0.8291	0.0001
nutrition	has_property	iasi	0.0364	1.0	0.001
nutrition	has_property	ayurveda	0.0364	0.8939	0.0004
nutrition	has_property	authentic	0.0364	0.8335	0.001
nutrition	has_property	amazon	0.0364	0.9535	0.0003
chimney	has_property	ireland	0.0364	0.9613	0.0002
chimney	has_property	ileostomy	0.0364	0.74	0.107
chimney	has_property	ahmadabad	0.0364	1.0	0.0003
chimney	has_property	aggregate	0.0364	0.8372	0.0015
tundra	has_property	interesting	0.0364	0.8733	0.0005
firewall	has_property	authentication	0.0364	0.8336	0.0112
savitar	has_property	die	0.0364	0.9522	0.0011
stare	has_property	it	0.0364	0.9292	0.0002
bade	has_property	working	0.0364	0.9281	0.0
carbon dioxide	go	inside	0.0364	0.8752	0.0263
sturnidae	has_property	zoned	0.0364	0.7871	0.0002
sturnidae	has_movement	jumped	0.0364	0.8251	0.0016
grape	has_property	rna	0.0364	1.0	0.0002
grape	has_property	kyle	0.0364	0.8522	0.0021
grape	has_property	operable	0.0364	0.7261	0.0115
grape	has_property	jfk	0.0364	0.8384	0.0012
grape	has_property	idle	0.0364	0.8291	0.0001
grape	has_property	ignored	0.0364	0.9374	0.0001
grape	has_property	iasi	0.0364	1.0	0.001
grape	has_property	fnaf	0.0364	1.0	0.0002
grape	has_property	azalea	0.0364	0.8261	0.0036
grape	has_property	apex	0.0364	0.9515	0.0019
grape	has_property	iconic	0.0364	0.9194	0.0002
grape	has_property	fha	0.0364	1.0	0.0008
grape	has_property	ds3	0.0364	1.0	0.0013
grape	has_property	gdp	0.0364	0.946	0.0002
grape	has_property	bsa	0.0364	1.0	0.0002
grape	has_property	automatic	0.0364	0.9009	0.0006
grape	has_weight	skinny	0.0364	0.9093	0.0003
grape	has_effect	aphrodisiac	0.0364	0.9104	0.0227
kosher	has_property	bbc	0.0364	0.9562	0.0001
